antecedents,consequents,support,confidence,lift
"construction_method_1, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.02566153969238154,0.7705705705705707,2.2330802386214645
"interest_rate_bin_(-0.001, 3.99], lien_status_2",loan_size_Small,0.022471348280896853,0.7867647058823529,2.2330263120547245
"derived_loan_product_type_conventional:subordinate lien, loan_term_bin_(360.0, 674.0]",loan_size_Small,0.006640398423905435,0.7867298578199052,2.2329274049230396
"derived_loan_product_type_conventional:subordinate lien, interest_rate_bin_(-0.001, 3.99]",loan_size_Small,0.022431345880752844,0.7864656381486675,2.2321774863341335
"debt_to_income_ratio_49, lien_status_2",loan_size_Small,0.0032401944116647,0.7864077669902912,2.232013234152513
"debt_to_income_ratio_49, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.0032301938116286975,0.7858880778588808,2.2305382321654488
"co_applicant_age_<25, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.0028401704102246133,0.813753581661891,2.2301223900210796
"conforming_loan_limit_c, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.025431525891553494,0.7694402420574886,2.2298045954005654
"derived_loan_product_type_fha:first lien, derived_race_race not available",debt_to_income_ratio_missing,0.03060183611016661,0.7154547580079494,2.226962897190565
"derived_race_race not available, loan_type_2",debt_to_income_ratio_missing,0.030611836710202612,0.7153540546856741,2.226649442622235
"loan_purpose_4, purchaser_type_0",loan_size_Small,0.0592535552133128,0.7841450502911593,2.225591103256058
"loan_term_bin_missing, total_units_1",combined_loan_to_value_ratio_bin_missing,0.02518151089065344,0.7676829268292684,2.2247119717538286
"derived_ethnicity_not hispanic or latino, loan_purpose_4",loan_size_Small,0.04561273676420585,0.7836769759450172,2.2242625963681433
"co_applicant_age_25-34, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0015500930055803348,0.7673267326732673,2.223679736470966
"derived_sex_female, loan_term_bin_(0.999, 300.0]",loan_size_Small,0.03682220933255995,0.7829045290240273,2.2220702073522918
"co_applicant_age_<25, derived_dwelling_category_single family (1-4 units):manufactured",combined_loan_to_value_ratio_bin_missing,0.001380082804968298,0.7666666666666666,2.221766893686905
"co_applicant_age_<25, construction_method_2",combined_loan_to_value_ratio_bin_missing,0.001380082804968298,0.7666666666666666,2.221766893686905
"debt_to_income_ratio_missing, derived_dwelling_category_single family (1-4 units):manufactured",interest_rate_bin_missing,0.011450687041222473,0.8103326256192498,2.220747130928036
"income_bracket_Very High, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0044902694161649695,0.766211604095563,2.220448142006426
"derived_dwelling_category_single family (1-4 units):site-built, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.024961497689861393,0.7661141804788215,2.22016581257207
"debt_to_income_ratio_43, loan_purpose_4",loan_size_Small,0.0012900774046442787,0.7818181818181819,2.2189868942898947
"lien_status_2, loan_term_bin_(300.0, 360.0]",loan_size_Small,0.053593215592935575,0.7814231554389034,2.217865714994116
"derived_loan_product_type_conventional:subordinate lien, loan_term_bin_(300.0, 360.0]",loan_size_Small,0.05354321259275557,0.781377699941623,2.21773670142666
"combined_loan_to_value_ratio_bin_missing, purchaser_type_6",debt_to_income_ratio_missing,0.0017801068064083846,0.7120000000000001,2.216209431906615
"loan_term_bin_missing, state_code_tx",interest_rate_bin_missing,0.0024001440086405183,0.808080808080808,2.2145759400123963
"applicant_age_>74, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.00981058863531812,0.8080724876441516,2.214553137541845
"co_applicant_age_55-64, loan_term_bin_missing",interest_rate_bin_missing,0.0016400984059043542,0.8078817733990147,2.214030477958206
"co_applicant_age_35-44, loan_purpose_2",loan_size_Small,0.008410504630277817,0.7794253938832252,2.2121955901325316
"applicant_age_>74, state_code_oh",loan_size_Small,0.001060063603816229,0.7794117647058824,2.2121569072691663
"applicant_age_>74, loan_type_2",debt_to_income_ratio_missing,0.0030201812108726525,0.7105882352941176,2.2118150972762645
"applicant_age_>74, derived_loan_product_type_fha:first lien",debt_to_income_ratio_missing,0.0030201812108726525,0.7105882352941176,2.2118150972762645
"interest_rate_bin_missing, loan_type_3",combined_loan_to_value_ratio_bin_missing,0.02055123307398444,0.7630894912736725,2.2114003938681237
"derived_loan_product_type_va:first lien, interest_rate_bin_missing",combined_loan_to_value_ratio_bin_missing,0.02055123307398444,0.7630894912736725,2.2114003938681237
"state_code_other, total_units_5-24",debt_to_income_ratio_missing,0.0010300618037082225,0.7103448275862069,2.21105745337448
"derived_sex_male, loan_purpose_4",loan_size_Small,0.02163129787787267,0.7788980914656104,2.210698979819257
"loan_type_3, purchaser_type_0",interest_rate_bin_missing,0.02690161409684581,0.8065967016491754,2.2105086903474565
"derived_loan_product_type_va:first lien, purchaser_type_0",interest_rate_bin_missing,0.02690161409684581,0.8065967016491754,2.2105086903474565
"debt_to_income_ratio_49, loan_purpose_4",loan_size_Small,0.0013700822049322959,0.7784090909090908,2.2093110793438626
"loan_purpose_4, total_units_1",loan_size_Small,0.062193731623897436,0.7783479349186483,2.2091375040235963
"loan_purpose_4, loan_type_1",loan_size_Small,0.06209372562353741,0.7773882559158632,2.2064137056016246
"combined_loan_to_value_ratio_bin_missing, debt_to_income_ratio_<20%",loan_size_Small,0.001500090005400324,0.7772020725388601,2.2058852726703977
"construction_method_2, debt_to_income_ratio_missing",interest_rate_bin_missing,0.011460687641258476,0.8047752808988764,2.2055170180667703
"loan_purpose_4, reverse_mortgage_2",loan_size_Small,0.06167370042202532,0.7766024430172523,2.2041833807461364
"derived_race_race not available, purchaser_type_2",combined_loan_to_value_ratio_bin_missing,0.027161629697781867,0.7605712685522263,2.204102693163638
"combined_loan_to_value_ratio_bin_missing, loan_purpose_32",interest_rate_bin_missing,0.05870352221133268,0.8037792687936465,2.2027874093170685
"lien_status_1, state_code_ca",loan_size_Large,0.05662339740384423,0.7325656617932461,2.202277998477357
loan_purpose_4,loan_size_Small,0.06308378502710163,0.7753195673549657,2.2005422729440673
"loan_term_bin_missing, state_code_fl",combined_loan_to_value_ratio_bin_missing,0.0014500870052203132,0.7591623036649215,2.200019573762358
"debt_to_income_ratio_missing, loan_purpose_2",loan_size_Small,0.011650699041942516,0.7751164337990685,2.199965731353185
"derived_dwelling_category_single family (1-4 units):site-built, loan_purpose_4",loan_size_Small,0.0624937496249775,0.7748295102293863,2.1991513736731076
"debt_to_income_ratio_>60%, loan_purpose_4",loan_size_Small,0.006220373222393344,0.7745952677459527,2.1984865375092615
"construction_method_1, loan_purpose_4",loan_size_Small,0.0624937496249775,0.7743494423791822,2.197788826353608
"co_applicant_age_45-54, lien_status_2",loan_size_Small,0.01393083585015101,0.7743190661478598,2.197702611347651
"co_applicant_age_45-54, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.013910834650079005,0.7740678909293267,2.196989716033808
"combined_loan_to_value_ratio_bin_(82.976, 27777.78], state_code_ca",loan_size_Large,0.010260615636938216,0.7307692307692307,2.1968774716354535
"debt_to_income_ratio_20%-<30%, loan_purpose_4",loan_size_Small,0.007980478828729723,0.7740058195926285,2.1968135427420536
"derived_dwelling_category_single family (1-4 units):manufactured, purchaser_type_0",combined_loan_to_value_ratio_bin_missing,0.027991679500770045,0.7579203899268886,2.1964205613780408
"debt_to_income_ratio_>60%, occupancy_type_3",interest_rate_bin_missing,0.0016500990059403564,0.8009708737864077,2.1950908968508798
"interest_rate_bin_(5.375, 15.25], loan_term_bin_(0.999, 300.0]",loan_size_Small,0.0337820269216153,0.7733516483516483,2.1949568483799697
"loan_purpose_4, loan_term_bin_(360.0, 674.0]",loan_size_Small,0.003190191411484689,0.7723970944309927,2.192247596166237
"construction_method_2, purchaser_type_0",combined_loan_to_value_ratio_bin_missing,0.02802168130087805,0.7562753036437246,2.19165317236779
"derived_loan_product_type_conventional:first lien, state_code_ca",loan_size_Large,0.04605276316578995,0.7286392405063291,2.1904741812034714
"debt_to_income_ratio_>60%, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.01176070564233854,0.7716535433070866,2.1901372203300733
"debt_to_income_ratio_>60%, lien_status_2",loan_size_Small,0.01176070564233854,0.7716535433070866,2.1901372203300733
"debt_to_income_ratio_48, income_bracket_Very High",loan_size_Large,0.0020901254075244517,0.7282229965156795,2.189222846298745
"applicant_age_55-64, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0037202232133928034,0.7545638945233265,2.1866935826391973
"co_applicant_age_45-54, loan_purpose_2",loan_size_Small,0.0070504230253815225,0.7696506550218339,2.1844525445844076
"combined_loan_to_value_ratio_bin_(0.129, 68.474], loan_purpose_4",loan_size_Small,0.022331339880392823,0.7694693314955203,2.183937905071189
"co_applicant_age_35-44, loan_purpose_4",loan_size_Small,0.00616036962217733,0.7690387016229712,2.1827156745504634
"applicant_age_missing, loan_purpose_4",combined_loan_to_value_ratio_bin_missing,0.0013700822049322959,0.7527472527472527,2.181429033218629
"loan_term_bin_missing, purchaser_type_0",combined_loan_to_value_ratio_bin_missing,0.021891313478808728,0.752233676975945,2.1799407128106836
"derived_dwelling_category_single family (1-4 units):manufactured, loan_type_1",loan_size_Small,0.02847170830249815,0.7677993527508091,2.179198106183884
"loan_term_bin_missing, loan_type_1",combined_loan_to_value_ratio_bin_missing,0.02149128947736864,0.751924422673198,2.179044507195588
"debt_to_income_ratio_missing, total_units_2",combined_loan_to_value_ratio_bin_missing,0.005440326419585175,0.7513812154696132,2.1774703161764526
"construction_method_2, loan_type_1",loan_size_Small,0.028481708902534153,0.7655913978494624,2.1729314023603967
"income_bracket_High, loan_type_3",loan_size_Large,0.01218073084385063,0.7224199288256227,2.1717773544281553
"derived_loan_product_type_va:first lien, income_bracket_High",loan_size_Large,0.01218073084385063,0.7224199288256227,2.1717773544281553
"combined_loan_to_value_ratio_bin_(68.474, 82.976], loan_term_bin_missing",loan_size_Small,0.0014000840050403024,0.7650273224043715,2.1713304214045226
"applicant_age_missing, loan_purpose_31",combined_loan_to_value_ratio_bin_missing,0.00750045002700162,0.7492507492507492,2.1712963170722914
"derived_race_asian, income_bracket_Very High",loan_size_Large,0.016721003260195613,0.7222462203023758,2.171255142592621
"co_applicant_age_55-64, derived_loan_product_type_conventional:subordinate lien",loan_size_Small,0.009880592835570134,0.7647058823529412,2.1704180976980503
"co_applicant_age_55-64, lien_status_2",loan_size_Small,0.009890593435606136,0.7642967542503863,2.1692568943405846
"derived_dwelling_category_single family (1-4 units):manufactured, derived_loan_product_type_conventional:first lien",combined_loan_to_value_ratio_bin_missing,0.026921615296917816,0.7473625763464742,2.165824473531063
"derived_race_race not available, loan_purpose_2",loan_size_Small,0.011580694841690501,0.7623436471362739,2.1637135094588453
"conforming_loan_limit_nc, debt_to_income_ratio_>60%",interest_rate_bin_missing,0.0016100966057963479,0.7892156862745098,2.1628753620010777
"debt_to_income_ratio_missing, preapproval_1",combined_loan_to_value_ratio_bin_missing,0.001000060003600216,0.7462686567164178,2.162654341680959
"construction_method_2, derived_loan_product_type_conventional:first lien",combined_loan_to_value_ratio_bin_missing,0.026951617097025822,0.7457111234089652,2.1610386342314465
"derived_sex_male, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.0068604116246974815,0.7456521739130435,2.1608678011378313
"derived_dwelling_category_single family (1-4 units):manufactured, derived_loan_product_type_conventional:first lien",loan_size_Small,0.027421645298717923,0.7612437534702943,2.1605917483042947
"derived_dwelling_category_single family (1-4 units):manufactured, loan_purpose_1",combined_loan_to_value_ratio_bin_missing,0.02662159729583775,0.7450321858382312,2.159071102469442
"applicant_age_65-74, derived_dwelling_category_single family (1-4 units):manufactured",loan_size_Small,0.0030201812108726525,0.760705289672544,2.1590634593260587
"applicant_age_65-74, construction_method_2",loan_size_Small,0.0030201812108726525,0.760705289672544,2.1590634593260587
"combined_loan_to_value_ratio_bin_missing, loan_purpose_4",loan_size_Small,0.01352081124867492,0.7604049493813273,2.158211021782988
"purchaser_type_1, state_code_ca",loan_size_Large,0.008390503430205812,0.7177074422583405,2.1576104257465123
"construction_method_2, loan_purpose_1",combined_loan_to_value_ratio_bin_missing,0.026651599095945756,0.7442055291817927,2.156675487175893
"income_bracket_Very High, state_code_ca",loan_size_Large,0.026331579894793688,0.7172432579678562,2.156214970153262
"construction_method_2, derived_loan_product_type_conventional:first lien",loan_size_Small,0.027431645898753926,0.7589928057553957,2.1542030205984797
"derived_race_race not available, occupancy_type_3",debt_to_income_ratio_missing,0.022021321279276758,0.6920175989943432,2.154011137551451
"loan_term_bin_missing, occupancy_type_1",combined_loan_to_value_ratio_bin_missing,0.02147128827729664,0.7429065743944637,2.1529111722938703
"co_applicant_age_>74, combined_loan_to_value_ratio_bin_missing",interest_rate_bin_missing,0.0034802088125287516,0.7855530474040632,2.152837762000764
"combined_loan_to_value_ratio_bin_(68.474, 82.976], loan_purpose_4",loan_size_Small,0.01624097445846751,0.758169934640523,2.151867515666443
"derived_loan_product_type_fha:first lien, loan_purpose_5",loan_size_Small,0.0019101146068764125,0.7579365079365079,2.1512049948795995
"applicant_age_missing, loan_term_bin_missing",interest_rate_bin_missing,0.00361021661299678,0.7847826086956522,2.150726345654974
"derived_dwelling_category_single family (1-4 units):manufactured, derived_ethnicity_hispanic or latino",loan_size_Small,0.004780286817209032,0.7575277337559428,2.1500447960373466
"construction_method_2, derived_ethnicity_hispanic or latino",loan_size_Small,0.004780286817209032,0.7575277337559428,2.1500447960373466
"loan_purpose_4, state_code_az",loan_size_Small,0.0017801068064083846,0.7574468085106384,2.1498151108459247
"derived_loan_product_type_fha:first lien, state_code_ca",loan_size_Large,0.006450387023221394,0.7150776053215079,2.149704469560425
"co_applicant_age_45-54, loan_term_bin_missing",combined_loan_to_value_ratio_bin_missing,0.001980118807128428,0.7415730337078652,2.1490466289692587
"derived_race_american indian or alaska native, purchaser_type_0",interest_rate_bin_missing,0.0032301938116286975,0.7839805825242718,2.148528362675255
